"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","1443","201905241600","22.6","1","7"
"TT_TU_MN009","1443","201905241700","22.1","1","7"
"TT_TU_MN009","1443","201905241800","20.7","1","7"
"TT_TU_MN009","1443","201905241900","19.4","1","7"
"TT_TU_MN009","1443","201905242000","15.7","1","7"
"TT_TU_MN009","1443","201905242100","14.5","1","7"
"TT_TU_MN009","1443","201905242200","14","1","7"
"TT_TU_MN009","1443","201905242300","13.3","1","7"
"TT_TU_MN009","1443","201905250000","12.1","1","7"
"TT_TU_MN009","1443","201905250100","11.8","1","7"
"TT_TU_MN009","1443","201905250200","10.9","1","7"
"TT_TU_MN009","1443","201905250300","11","1","7"
"TT_TU_MN009","1443","201905250400","10.8","1","7"
"TT_TU_MN009","1443","201905250500","11.5","1","7"
"TT_TU_MN009","1443","201905250600","16.2","1","7"
"TT_TU_MN009","1443","201905250700","17.1","1","7"
"TT_TU_MN009","1443","201905250800","18.3","1","7"
"TT_TU_MN009","1443","201905250900","19.5","1","7"
"TT_TU_MN009","1443","201905251000","20.3","1","7"
"TT_TU_MN009","1443","201905251100","21.3","1","7"
"TT_TU_MN009","1443","201905251200","19.6","1","7"
"TT_TU_MN009","1443","201905251300","21.2","1","7"
"TT_TU_MN009","1443","201905251400","20.9","1","7"
"TT_TU_MN009","1443","201905251500","18.7","1","7"
"TT_TU_MN009","1443","201905251600","19.3","1","7"
"TT_TU_MN009","1443","201905251700","19.1","1","7"
"TT_TU_MN009","1443","201905251800","19.1","1","7"
"TT_TU_MN009","1443","201905251900","17.9","1","7"
"TT_TU_MN009","1443","201905252000","16.5","1","7"
"TT_TU_MN009","1443","201905252100","14.8","1","7"
"TT_TU_MN009","1443","201905252200","15.3","1","7"
"TT_TU_MN009","1443","201905252300","14.1","1","7"
"TT_TU_MN009","1443","201905260000","12","1","7"
"TT_TU_MN009","1443","201905260100","11.1","1","7"
"TT_TU_MN009","1443","201905260200","10.1","1","7"
"TT_TU_MN009","1443","201905260300","9.8","1","7"
"TT_TU_MN009","1443","201905260400","8.7","1","7"
"TT_TU_MN009","1443","201905260500","10.3","1","7"
"TT_TU_MN009","1443","201905260600","13.7","1","7"
"TT_TU_MN009","1443","201905260700","15.2","1","7"
"TT_TU_MN009","1443","201905260800","16.4","1","7"
"TT_TU_MN009","1443","201905260900","18","1","7"
"TT_TU_MN009","1443","201905261000","18.8","1","7"
"TT_TU_MN009","1443","201905261100","19.1","1","7"
