"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","691","201901301300","0","0","3"
"R1_MN008","691","201901301400","0","0","3"
"R1_MN008","691","201901301500","0","0","3"
"R1_MN008","691","201901301600","0","0","3"
"R1_MN008","691","201901301700","0","0","3"
"R1_MN008","691","201901301800","0","0","3"
"R1_MN008","691","201901301900","0","0","3"
"R1_MN008","691","201901302000","0","0","3"
"R1_MN008","691","201901302100","0","0","3"
"R1_MN008","691","201901302200","0.1","0","3"
"R1_MN008","691","201901302300","0.1","0","3"
"R1_MN008","691","201901310000","0","0","3"
"R1_MN008","691","201901310100","0","0","3"
"R1_MN008","691","201901310200","0","0","3"
"R1_MN008","691","201901310300","0","0","3"
"R1_MN008","691","201901310400","0","0","3"
"R1_MN008","691","201901310500","0","0","3"
"R1_MN008","691","201901310600","0","0","3"
"R1_MN008","691","201901310700","0","0","3"
"R1_MN008","691","201901310800","0","0","3"
"R1_MN008","691","201901310900","0","0","3"
"R1_MN008","691","201901311000","0","0","3"
"R1_MN008","691","201901311100","0","0","3"
"R1_MN008","691","201901311200","0","0","3"
"R1_MN008","691","201901311300","0","0","3"
"R1_MN008","691","201901311400","0","0","3"
"R1_MN008","691","201901311500","0","0","3"
"R1_MN008","691","201901311600","0","0","3"
"R1_MN008","691","201901311700","0","0","3"
"R1_MN008","691","201901311800","0","0","3"
"R1_MN008","691","201901311900","0","0","3"
"R1_MN008","691","201901312000","0","0","3"
"R1_MN008","691","201901312100","0","0","3"
"R1_MN008","691","201901312200","0","0","3"
"R1_MN008","691","201901312300","0","0","3"
"R1_MN008","691","201902010000","0","0","3"
"R1_MN008","691","201902010100","0","0","3"
"R1_MN008","691","201902010200","0","0","3"
"R1_MN008","691","201902010300","0","0","3"
"R1_MN008","691","201902010400","0","0","3"
"R1_MN008","691","201902010500","0","0","3"
"R1_MN008","691","201902010600","0","0","3"
"R1_MN008","691","201902010700","0","0","3"
"R1_MN008","691","201902010800","0","0","3"
"R1_MN008","691","201902010900","0","0","3"
"R1_MN008","691","201902011000","0","0","3"
"R1_MN008","691","201902011100","0","0","3"
"R1_MN008","691","201902011200","0","0","3"
"R1_MN008","691","201902011300","0","0","3"
"R1_MN008","691","201902011400","0","0","3"
"R1_MN008","691","201902011500","0","0","3"
"R1_MN008","691","201902011600","0","0","3"
"R1_MN008","691","201902011700","0","0","3"
"R1_MN008","691","201902011800","0","0","3"
"R1_MN008","691","201902011900","0","0","3"
"R1_MN008","691","201902012000","0","0","3"
"R1_MN008","691","201902012100","0","0","3"
"R1_MN008","691","201902012200","0","0","3"
"R1_MN008","691","201902012300","0","0","3"
"R1_MN008","691","201902020000","0","0","3"
"R1_MN008","691","201902020100","0","0","3"
"R1_MN008","691","201902020200","0","0","3"
"R1_MN008","691","201902020300","0","0","3"
"R1_MN008","691","201902020400","0","0","3"
"R1_MN008","691","201902020500","0","0","3"
"R1_MN008","691","201902020600","0","0","3"
"R1_MN008","691","201902020700","0","0","3"
"R1_MN008","691","201902020800","0","0","3"
"R1_MN008","691","201902020900","0","0","3"
"R1_MN008","691","201902021000","0","0","3"
"R1_MN008","691","201902021100","0","0","3"
"R1_MN008","691","201902021200","0","0","3"
"R1_MN008","691","201902021300","0","0","3"
"R1_MN008","691","201902021400","0","0","3"
"R1_MN008","691","201902021500","0","0","3"
"R1_MN008","691","201902021600","0","0","3"
"R1_MN008","691","201902021700","0","0","3"
"R1_MN008","691","201902021800","0","0","3"
"R1_MN008","691","201902021900","0","0","3"
"R1_MN008","691","201902022000","0","0","3"
"R1_MN008","691","201902022100","0","0","3"
"R1_MN008","691","201902022200","0","0","3"
"R1_MN008","691","201902022300","0","0","3"
"R1_MN008","691","201902030000","0","0","3"
"R1_MN008","691","201902030100","0","0","3"
"R1_MN008","691","201902030200","0","0","3"
"R1_MN008","691","201902030300","0","0","3"
"R1_MN008","691","201902030400","0","0","3"
"R1_MN008","691","201902030500","0","0","3"
"R1_MN008","691","201902030600","0","0","3"
"R1_MN008","691","201902030700","0","0","3"
"R1_MN008","691","201902030800","0","0","3"
"R1_MN008","691","201902030900","0","0","3"
"R1_MN008","691","201902031000","0","0","3"
"R1_MN008","691","201902031100","0","0","3"
"R1_MN008","691","201902031200","0","0","3"
"R1_MN008","691","201902031300","0","0","3"
"R1_MN008","691","201902031400","0","0","3"
"R1_MN008","691","201902031500","0","0","3"
"R1_MN008","691","201902031600","0","0","3"
"R1_MN008","691","201902031700","0","0","3"
"R1_MN008","691","201902031800","0","0","3"
"R1_MN008","691","201902031900","0","0","3"
"R1_MN008","691","201902032000","0","0","3"
"R1_MN008","691","201902032100","0","0","3"
"R1_MN008","691","201902032200","0","0","3"
