"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","691","201905190000","11.2","1","7"
"TT_TU_MN009","691","201905190100","10.1","1","7"
"TT_TU_MN009","691","201905190200","10","1","7"
"TT_TU_MN009","691","201905190300","10.9","1","7"
"TT_TU_MN009","691","201905190400","11","1","7"
"TT_TU_MN009","691","201905190500","12.6","1","7"
"TT_TU_MN009","691","201905190600","13.7","1","7"
"TT_TU_MN009","691","201905190700","15.5","1","7"
"TT_TU_MN009","691","201905190800","17.6","1","7"
"TT_TU_MN009","691","201905190900","17.9","1","7"
"TT_TU_MN009","691","201905191000","21","1","7"
"TT_TU_MN009","691","201905191100","22.1","1","7"
"TT_TU_MN009","691","201905191200","21.7","1","7"
"TT_TU_MN009","691","201905191300","23.1","1","7"
"TT_TU_MN009","691","201905191400","22.8","1","7"
"TT_TU_MN009","691","201905191500","22.1","1","7"
"TT_TU_MN009","691","201905191600","22.3","1","7"
"TT_TU_MN009","691","201905191700","18.5","1","7"
"TT_TU_MN009","691","201905191800","18.2","1","7"
"TT_TU_MN009","691","201905191900","16.8","1","7"
"TT_TU_MN009","691","201905192000","16","1","7"
"TT_TU_MN009","691","201905192100","15.3","1","7"
"TT_TU_MN009","691","201905192200","16.6","1","7"
"TT_TU_MN009","691","201905192300","15.1","1","7"
"TT_TU_MN009","691","201905200000","12.2","1","7"
"TT_TU_MN009","691","201905200100","13","1","7"
"TT_TU_MN009","691","201905200200","12.1","1","7"
"TT_TU_MN009","691","201905200300","13","1","7"
"TT_TU_MN009","691","201905200400","12.9","1","7"
"TT_TU_MN009","691","201905200500","12.9","1","7"
"TT_TU_MN009","691","201905200600","12.9","1","7"
"TT_TU_MN009","691","201905200700","13.6","1","7"
"TT_TU_MN009","691","201905200800","14.6","1","7"
"TT_TU_MN009","691","201905200900","15.3","1","7"
"TT_TU_MN009","691","201905201000","18.4","1","7"
"TT_TU_MN009","691","201905201100","19.8","1","7"
"TT_TU_MN009","691","201905201200","22.1","1","7"
"TT_TU_MN009","691","201905201300","22.8","1","7"
"TT_TU_MN009","691","201905201400","23.6","1","7"
"TT_TU_MN009","691","201905201500","23.8","1","7"
"TT_TU_MN009","691","201905201600","23.5","1","7"
"TT_TU_MN009","691","201905201700","22.7","1","7"
"TT_TU_MN009","691","201905201800","20.5","1","7"
"TT_TU_MN009","691","201905201900","18.7","1","7"
"TT_TU_MN009","691","201905202000","16.3","1","7"
"TT_TU_MN009","691","201905202100","15.5","1","7"
"TT_TU_MN009","691","201905202200","14.9","1","7"
"TT_TU_MN009","691","201905202300","14.2","1","7"
"TT_TU_MN009","691","201905210000","14.1","1","7"
"TT_TU_MN009","691","201905210100","13.8","1","7"
"TT_TU_MN009","691","201905210200","13.6","1","7"
"TT_TU_MN009","691","201905210300","13.2","1","7"
"TT_TU_MN009","691","201905210400","13.3","1","7"
"TT_TU_MN009","691","201905210500","13.5","1","7"
"TT_TU_MN009","691","201905210600","14.1","1","7"
"TT_TU_MN009","691","201905210700","14","1","7"
"TT_TU_MN009","691","201905210800","14","1","7"
"TT_TU_MN009","691","201905210900","13.5","1","7"
"TT_TU_MN009","691","201905211000","14.2","1","7"
"TT_TU_MN009","691","201905211100","14.5","1","7"
"TT_TU_MN009","691","201905211200","14.1","1","7"
"TT_TU_MN009","691","201905211300","14.1","1","7"
"TT_TU_MN009","691","201905211400","13.8","1","7"
"TT_TU_MN009","691","201905211500","13.7","1","7"
"TT_TU_MN009","691","201905211600","13.5","1","7"
"TT_TU_MN009","691","201905211700","13.4","1","7"
"TT_TU_MN009","691","201905211800","13.3","1","7"
"TT_TU_MN009","691","201905211900","12.9","1","7"
"TT_TU_MN009","691","201905212000","12.4","1","7"
"TT_TU_MN009","691","201905212100","12.3","1","7"
"TT_TU_MN009","691","201905212200","11.9","1","7"
"TT_TU_MN009","691","201905212300","11.6","1","7"
"TT_TU_MN009","691","201905220000","11.2","1","7"
"TT_TU_MN009","691","201905220100","10.8","1","7"
"TT_TU_MN009","691","201905220200","10.6","1","7"
"TT_TU_MN009","691","201905220300","10.7","1","7"
"TT_TU_MN009","691","201905220400","10.6","1","7"
"TT_TU_MN009","691","201905220500","10.6","1","7"
"TT_TU_MN009","691","201905220600","10.6","1","7"
"TT_TU_MN009","691","201905220700","10.8","1","7"
"TT_TU_MN009","691","201905220800","10.9","1","7"
"TT_TU_MN009","691","201905220900","11.3","1","7"
"TT_TU_MN009","691","201905221000","12.1","1","7"
"TT_TU_MN009","691","201905221100","12.3","1","7"
"TT_TU_MN009","691","201905221200","14.7","1","7"
"TT_TU_MN009","691","201905221300","15.4","1","7"
"TT_TU_MN009","691","201905221400","15.8","1","7"
"TT_TU_MN009","691","201905221500","16.6","1","7"
"TT_TU_MN009","691","201905221600","16.7","1","7"
"TT_TU_MN009","691","201905221700","16.2","1","7"
"TT_TU_MN009","691","201905221800","15.3","1","7"
"TT_TU_MN009","691","201905221900","14.1","1","7"
"TT_TU_MN009","691","201905222000","11.7","1","7"
"TT_TU_MN009","691","201905222100","10.3","1","7"
"TT_TU_MN009","691","201905222200","7.1","1","7"
"TT_TU_MN009","691","201905222300","6.3","1","7"
"TT_TU_MN009","691","201905230000","5.8","1","7"
"TT_TU_MN009","691","201905230100","5.8","1","7"
"TT_TU_MN009","691","201905230200","4.5","1","7"
"TT_TU_MN009","691","201905230300","3.4","1","7"
"TT_TU_MN009","691","201905230400","4.2","1","7"
"TT_TU_MN009","691","201905230500","5.5","1","7"
"TT_TU_MN009","691","201905230600","9.9","1","7"
"TT_TU_MN009","691","201905230700","13","1","7"
"TT_TU_MN009","691","201905230800","15.6","1","7"
"TT_TU_MN009","691","201905230900","16.9","1","7"
"TT_TU_MN009","691","201905231000","18.2","1","7"
"TT_TU_MN009","691","201905231100","19","1","7"
"TT_TU_MN009","691","201905231200","19.4","1","7"
"TT_TU_MN009","691","201905231300","20.5","1","7"
"TT_TU_MN009","691","201905231400","20.9","1","7"
"TT_TU_MN009","691","201905231500","20.4","1","7"
"TT_TU_MN009","691","201905231600","20.7","1","7"
"TT_TU_MN009","691","201905231700","20.8","1","7"
"TT_TU_MN009","691","201905231800","20.5","1","7"
"TT_TU_MN009","691","201905231900","17.5","1","7"
"TT_TU_MN009","691","201905232000","15.8","1","7"
"TT_TU_MN009","691","201905232100","15.7","1","7"
"TT_TU_MN009","691","201905232200","14.7","1","7"
"TT_TU_MN009","691","201905232300","10.8","1","7"
"TT_TU_MN009","691","201905240000","8.5","1","7"
"TT_TU_MN009","691","201905240100","7.8","1","7"
"TT_TU_MN009","691","201905240200","7.8","1","7"
"TT_TU_MN009","691","201905240300","7","1","7"
"TT_TU_MN009","691","201905240400","7","1","7"
